57719,-14.89,2.00
57813,-15.25,2.00
57907,-15.53,2.00
58001,-15.70,2.00
58096,-15.85,2.00
58190,-16.00,2.00
58284,-16.18,2.00
58378,-16.41,2.00
58472,-16.65,2.00
58566,-16.93,2.00
58661,-17.26,2.00
58755,-17.61,2.00
58849,-17.92,2.00
58943,-18.19,2.00
59037,-18.38,2.00
59131,-18.53,1.00
59226,-18.68,1.00
59320,-18.85,1.00
